sido,sigungu,legal_dong,complex_name,legal_address,road_address,household_count
서울특별시,도봉구,방학동,방학삼성래미안1단지,서울특별시 도봉구 방학동 720-18 방학삼성래미안1단지,서울특별시 도봉구 마들로 646,603
서울특별시,도봉구,방학동,방학삼성래미안2단지,서울특별시 도봉구 방학동 715-12 방학삼성래미안2단지,서울특별시 도봉구 도봉로150길 42,288
서울특별시,도봉구,방학동,방학삼익세라믹,서울특별시 도봉구 방학동 274 방학삼익세라믹,서울특별시 도봉구 도당로 41,476
서울특별시,도봉구,방학동,방학성원,서울특별시 도봉구 방학동 735 방학성원,서울특별시 도봉구 도당로6길 14-5,258
서울특별시,도봉구,방학동,방학신동아1단지,"서울특별시 도봉구 방학동 271-5,서울특별시 도봉구 방학동 271-4,서울특별시 도봉구 방학동 272,서울특별시 도봉구 방학동 271-1,서울특별시 도봉구 방학동 272-1 방학신동아1단지","서울특별시 도봉구 시루봉로 107,서울특별시 도봉구 방학로 193",3169
서울특별시,도봉구,방학동,방학신동아2단지,서울특별시 도봉구 방학동 531 방학신동아2단지,서울특별시 도봉구 방학로15길 40,660
서울특별시,도봉구,방학동,방학신동아3단지,서울특별시 도봉구 방학동 530 방학신동아3단지,서울특별시 도봉구 방학로15길 26-7,210
서울특별시,도봉구,방학동,방학신동아5단지,서울특별시 도봉구 방학동 738 방학신동아5단지,서울특별시 도봉구 시루봉로 148,153
서울특별시,도봉구,방학동,방학우성1차,서울특별시 도봉구 방학동 507 방학우성1차,서울특별시 도봉구 해등로 286-5,658
서울특별시,도봉구,방학동,방학우성2차,서울특별시 도봉구 방학동 508 방학우성2차,서울특별시 도봉구 해등로 307,558
서울특별시,도봉구,방학동,방학지음재힐스,서울특별시 도봉구 방학동 717-2 방학지음재힐스,서울특별시 도봉구 도봉로150다길 28,187
서울특별시,도봉구,방학동,방학청구,서울특별시 도봉구 방학동 734 방학청구,"서울특별시 도봉구 해등로 264,서울특별시 도봉구 시루봉로 71",978
서울특별시,도봉구,방학동,방학한화성원,서울특별시 도봉구 방학동 731 방학한화성원,서울특별시 도봉구 방학로11길 10,336
서울특별시,도봉구,방학동,벽산1,서울특별시 도봉구 방학동 275 벽산1,서울특별시 도봉구 방학로11길 36,490
서울특별시,도봉구,방학동,브라운스톤 방학아파트,서울특별시 도봉구 방학동 713 브라운스톤 방학아파트,서울특별시 도봉구 도봉로146길 36,174
서울특별시,도봉구,방학동,송학휴스테이아파트,서울특별시 도봉구 방학동 636 송학휴스테이아파트,서울특별시 도봉구 도당로15길 36,134
서울특별시,도봉구,방학동,신동아 타워 아파트,서울특별시 도봉구 방학동 736 신동아 타워 아파트,서울특별시 도봉구 방학로 210,2
서울특별시,도봉구,방학동,신우빌라,"서울특별시 도봉구 방학동 318-44,서울특별시 도봉구 방학동 318-2 신우빌라",,255
서울특별시,도봉구,창동,북한산한신휴플러스,서울특별시 도봉구 창동 826 북한산한신휴플러스,서울특별시 도봉구 도봉로136가길 73,194
서울특별시,도봉구,창동,상계17단지,서울특별시 도봉구 창동 38 상계17단지,서울특별시 도봉구 덕릉로66길 17,1980
서울특별시,도봉구,창동,창동건영캐스빌,서울특별시 도봉구 창동 635-42 창동건영캐스빌,서울특별시 도봉구 우이천로20길 7,300
서울특별시,도봉구,창동,창동금용,서울특별시 도봉구 창동 809 창동금용,서울특별시 도봉구 우이천로 200,183
서울특별시,도봉구,창동,창동금호어울림,서울특별시 도봉구 창동 823 창동금호어울림,서울특별시 도봉구 도봉로136가길 68,299
서울특별시,도봉구,창동,창동대동,서울특별시 도봉구 창동 811 창동대동,서울특별시 도봉구 도봉로 642-30,188
서울특별시,도봉구,창동,창동대림,서울특별시 도봉구 창동 822 창동대림,서울특별시 도봉구 노해로63길 75,205
서울특별시,도봉구,창동,창동대우,서울특별시 도봉구 창동 804 창동대우,서울특별시 도봉구 덕릉로63가길 43,952
서울특별시,도봉구,창동,창동대우그린아파트,서울특별시 도봉구 창동 814 창동대우그린아파트,서울특별시 도봉구 덕릉로 371,366
서울특별시,도봉구,창동,창동동아,서울특별시 도봉구 창동 26 창동동아,서울특별시 도봉구 노해로70길 12,600
서울특별시,도봉구,창동,창동동아그린,서울특별시 도봉구 창동 805 창동동아그린,서울특별시 도봉구 노해로63다길 34,449
서울특별시,도봉구,창동,창동동아청솔,서울특별시 도봉구 창동 808 창동동아청솔,서울특별시 도봉구 노해로69길 103,1981
서울특별시,도봉구,창동,창동북한산아이파크,서울특별시 도봉구 창동 825 창동북한산아이파크,서울특별시 도봉구 도봉로136길 28,2061
서울특별시,도봉구,창동,창동삼성,서울특별시 도봉구 창동 45 창동삼성,서울특별시 도봉구 노해로66길 21,1668
서울특별시,도봉구,창동,창동상아1차,서울특별시 도봉구 창동 299 창동상아1차,서울특별시 도봉구 해등로 118,694
서울특별시,도봉구,창동,창동상아2차,서울특별시 도봉구 창동 300 창동상아2차,서울특별시 도봉구 노해로63가길 7,427
서울특별시,도봉구,창동,창동서울가든아파트,서울특별시 도봉구 창동 366 창동서울가든아파트,서울특별시 도봉구 해등로 32,160
서울특별시,도봉구,창동,창동성원,서울특별시 도봉구 창동 743-15 창동성원,서울특별시 도봉구 마들로16길 56,194
서울특별시,도봉구,창동,창동수산트리플아파트,서울특별시 도봉구 창동 817 창동수산트리플아파트,서울특별시 도봉구 우이천로20길 6,111
서울특별시,도봉구,창동,창동신도브래뉴,서울특별시 도봉구 창동 820 창동신도브래뉴,서울특별시 도봉구 도봉로136나길 40,456
서울특별시,도봉구,창동,창동신창,서울특별시 도봉구 창동 810 창동신창,서울특별시 도봉구 덕릉로62길 13,609
서울특별시,도봉구,창동,창동쌍용,서울특별시 도봉구 창동 807 창동쌍용,서울특별시 도봉구 마들로 551,1352
서울특별시,도봉구,창동,창동아이파크(창동2.3차현대),"서울특별시 도봉구 창동 816,서울특별시 도봉구 창동 815 창동아이파크(창동2.3차현대)",서울특별시 도봉구 도봉로136길 111,797
서울특별시,도봉구,창동,창동주공18단지,"서울특별시 도봉구 창동 31,서울특별시 도봉구 창동 30 창동주공18단지","서울특별시 도봉구 노해로70길 126,서울특별시 도봉구 노해로70길 119",910
서울특별시,도봉구,창동,창동주공19단지,"서울특별시 도봉구 창동 33,서울특별시 도봉구 창동 27 창동주공19단지","서울특별시 도봉구 노해로70길 54,서울특별시 도봉구 노해로70길 19",1764
서울특별시,도봉구,창동,창동주공1단지,서울특별시 도봉구 창동 305 창동주공1단지,서울특별시 도봉구 해등로 113,808
서울특별시,도봉구,창동,창동주공2단지,서울특별시 도봉구 창동 316 창동주공2단지,서울특별시 도봉구 해등로12길 44,750
서울특별시,도봉구,창동,창동주공3단지,"서울특별시 도봉구 창동 347,서울특별시 도봉구 창동 350 창동주공3단지","서울특별시 도봉구 해등로 50,서울특별시 도봉구 해등로 49",2856
서울특별시,도봉구,창동,창동주공4단지,"서울특별시 도봉구 창동 380,서울특별시 도봉구 창동 373 창동주공4단지",서울특별시 도봉구 덕릉로 349,1710
서울특별시,도봉구,창동,창동태영데시앙,서울특별시 도봉구 창동 819 창동태영데시앙,서울특별시 도봉구 도봉로110다길 51,958
서울특별시,도봉구,창동,창동한승미메이드,서울특별시 도봉구 창동 824 창동한승미메이드,서울특별시 도봉구 덕릉로60길 164-13,135
서울특별시,도봉구,창동,창동한신,서울특별시 도봉구 창동 621-69 창동한신,서울특별시 도봉구 도봉로110다길 5,202
서울특별시,도봉구,창동,창동한신아파트,서울특별시 도봉구 창동 451 창동한신아파트,서울특별시 도봉구 덕릉로60바길 17,121
서울특별시,도봉구,창동,창동현대,서울특별시 도봉구 창동 813 창동현대,서울특별시 도봉구 해등로16길 12,205
서울특별시,도봉구,창동,창동현대4차아이파크,서울특별시 도봉구 창동 818 창동현대4차아이파크,서울특별시 도봉구 노해로69가길 54,202
서울특별시,도봉구,창동,창동현대타운(주복),서울특별시 도봉구 창동 812 창동현대타운(주복),서울특별시 도봉구 도봉로114길 22-8,158
서울특별시,도봉구,창동,초안산신도브래뉴,서울특별시 도봉구 창동 821 초안산신도브래뉴,서울특별시 도봉구 우이천로4라길 11-14,213
서울특별시,도봉구,도봉동,도봉극동아파트,서울특별시 도봉구 도봉동 81-1 도봉극동아파트,"서울특별시 도봉구 도봉로180길 77,서울특별시 도봉구 도봉로169라길 111-6",205
서울특별시,도봉구,도봉동,도봉동아에코빌,서울특별시 도봉구 도봉동 654 도봉동아에코빌,서울특별시 도봉구 도봉로180길 6-23,526
서울특별시,도봉구,도봉동,도봉래미안,서울특별시 도봉구 도봉동 655 도봉래미안,서울특별시 도봉구 도봉로170길 40,448
서울특별시,도봉구,도봉동,도봉럭키,서울특별시 도봉구 도봉동 595 도봉럭키,서울특별시 도봉구 도봉로169길 31,630
서울특별시,도봉구,도봉동,도봉삼환,서울특별시 도봉구 도봉동 87 도봉삼환,서울특별시 도봉구 도봉로180길 6-81,660
서울특별시,도봉구,도봉동,도봉서광,서울특별시 도봉구 도봉동 643 도봉서광,서울특별시 도봉구 마들로 770,159
서울특별시,도봉구,도봉동,도봉서울가든,서울특별시 도봉구 도봉동 555 도봉서울가든,서울특별시 도봉구 도봉산길 35,348
서울특별시,도봉구,도봉동,도봉서원제2,서울특별시 도봉구 도봉동 641 도봉서원제2,서울특별시 도봉구 마들로 684-20,734
서울특별시,도봉구,도봉동,도봉숲 아뜨리움,서울특별시 도봉구 도봉동 593-37 도봉숲 아뜨리움,서울특별시 도봉구 도봉로167길 38,172
서울특별시,도봉구,도봉동,도봉아테라,서울특별시 도봉구 도봉동 95 도봉아테라,,299
서울특별시,도봉구,도봉동,도봉양우내안애아파트,서울특별시 도봉구 도봉동 656 도봉양우내안애아파트,서울특별시 도봉구 도봉로180나길 16,147
서울특별시,도봉구,도봉동,도봉중흥S클래스,서울특별시 도봉구 도봉동 51-12 도봉중흥S클래스,서울특별시 도봉구 도봉로180가길 32,141
서울특별시,도봉구,도봉동,도봉파크빌2단지,서울특별시 도봉구 도봉동 647 도봉파크빌2단지,서울특별시 도봉구 마들로 835,139
서울특별시,도봉구,도봉동,도봉파크빌3단지,서울특별시 도봉구 도봉동 644 도봉파크빌3단지,서울특별시 도봉구 마들로 891,200
서울특별시,도봉구,도봉동,도봉한신,서울특별시 도봉구 도봉동 30-1 도봉한신,서울특별시 도봉구 마들로 859-19,2678
서울특별시,도봉구,도봉동,도봉현대성우,서울특별시 도봉구 도봉동 642 도봉현대성우,서울특별시 도봉구 마들로 735-8,190
서울특별시,도봉구,도봉동,서울도봉,서울특별시 도봉구 도봉동 649 서울도봉,서울특별시 도봉구 도봉로180길 83-14,245
서울특별시,도봉구,도봉동,서원아파트,서울특별시 도봉구 도봉동 641 서원아파트,서울특별시 도봉구 마들로 684-9,1716
서울특별시,도봉구,도봉동,유원도봉아파트,서울특별시 도봉구 도봉동 83 유원도봉아파트,서울특별시 도봉구 도봉로180길 50,286
서울특별시,노원구,월계동,광운대역 현대프라힐스,서울특별시 노원구 월계동 410-3 광운대역 현대프라힐스,,275
서울특별시,노원구,월계동,그랑빌,서울특별시 노원구 월계동 18 그랑빌,서울특별시 노원구 마들로 31,3003
서울특별시,노원구,월계동,꿈의숲 SK뷰 아파트,"서울특별시 노원구 월계동 507-8,서울특별시 노원구 월계동 531 꿈의숲 SK뷰 아파트",서울특별시 노원구 월계로42길 97,504
서울특별시,노원구,월계동,녹천역두산위브아파트,서울특별시 노원구 월계동 672 녹천역두산위브아파트,서울특별시 노원구 마들로5길 25,326
서울특별시,노원구,월계동,롯데캐슬루나,서울특별시 노원구 월계동 947 롯데캐슬루나,서울특별시 노원구 월계로45길 21,850
서울특별시,노원구,월계동,성북역신도브래뉴,서울특별시 노원구 월계동 941 성북역신도브래뉴,서울특별시 노원구 광운로19길 38,157
서울특별시,노원구,월계동,성원(사슴4),서울특별시 노원구 월계동 322-1 성원(사슴4),서울특별시 노원구 마들로3길 37,713
서울특별시,노원구,월계동,세양청마루,서울특별시 노원구 월계동 943 세양청마루,서울특별시 노원구 석계로13길 35,115
서울특별시,노원구,월계동,월계2차한일,서울특별시 노원구 월계동 927 월계2차한일,서울특별시 노원구 석계로13길 6-10,171
서울특별시,노원구,월계동,월계6-1초안,서울특별시 노원구 월계동 923 월계6-1초안,서울특별시 노원구 덕릉로60길 185,410
서울특별시,노원구,월계동,월계6-2초안,서울특별시 노원구 월계동 924 월계6-2초안,서울특별시 노원구 우이천로 102,571
서울특별시,노원구,월계동,월계건양 노블레스 아파트 ,"서울특별시 노원구 월계동 938-,서울특별시 노원구 월계동 938 월계건양 노블레스 아파트 ",,132
서울특별시,노원구,월계동,월계극동,서울특별시 노원구 월계동 803-1 월계극동,서울특별시 노원구 덕릉로60길 266,199
서울특별시,노원구,월계동,월계대동,서울특별시 노원구 월계동 925 월계대동,서울특별시 노원구 광운로 46,258
서울특별시,노원구,월계동,월계대우아파트,서울특별시 노원구 월계동 775 월계대우아파트,서울특별시 노원구 초안산로5길 22,344
서울특별시,노원구,월계동,월계동신,서울특별시 노원구 월계동 436 월계동신,서울특별시 노원구 광운로2나길 30,864
서울특별시,노원구,월계동,월계동원베네스트,서울특별시 노원구 월계동 940 월계동원베네스트,서울특별시 노원구 월계로53길 21,205
서울특별시,노원구,월계동,월계동현대,서울특별시 노원구 월계동 929 월계동현대,서울특별시 노원구 석계로 49,1281
서울특별시,노원구,월계동,월계사슴1단지,서울특별시 노원구 월계동 321 월계사슴1단지,서울특별시 노원구 월계로 372,1372
서울특별시,노원구,월계동,월계사슴2단지,서울특별시 노원구 월계동 320-9 월계사슴2단지,서울특별시 노원구 월계로55길 16,775
서울특별시,노원구,월계동,월계사슴3단지,서울특별시 노원구 월계동 320-11 월계사슴3단지,서울특별시 노원구 월계로55길 15,884
서울특별시,노원구,월계동,월계삼창,서울특별시 노원구 월계동 448-3 월계삼창,서울특별시 노원구 광운로2나길 50,296
서울특별시,노원구,월계동,월계삼호4차,서울특별시 노원구 월계동 12 월계삼호4차,서울특별시 노원구 마들로 127,910
서울특별시,노원구,월계동,월계서광,서울특별시 노원구 월계동 922 월계서광,서울특별시 노원구 마들로1길 44,274
서울특별시,노원구,월계동,월계센트럴아이파크아파트,서울특별시 노원구 월계동 633-31 월계센트럴아이파크아파트,서울특별시 노원구 초안산로2라길 26,859
서울특별시,노원구,월계동,월계시영고층,"서울특별시 노원구 월계동 13,서울특별시 노원구 월계동 13,서울특별시 노원구 월계동 13 월계시영고층","서울특별시 노원구 마들로 111,서울특별시 노원구 마들로 59",3930
서울특별시,노원구,월계동,월계역신도브래뉴,서울특별시 노원구 월계동 942 월계역신도브래뉴,서울특별시 노원구 광운로 132,223
서울특별시,노원구,월계동,월계우남아파트,서울특별시 노원구 월계동 930 월계우남아파트,서울특별시 노원구 화랑로 355,138
서울특별시,노원구,월계동,월계유원,서울특별시 노원구 월계동 880 월계유원,서울특별시 노원구 덕릉로60길 252,154
서울특별시,노원구,월계동,월계주공1단지,서울특별시 노원구 월계동 556 월계주공1단지,서울특별시 노원구 초안산로1길 51,2298
서울특별시,노원구,월계동,월계주공2단지,서울특별시 노원구 월계동 556 월계주공2단지,서울특별시 노원구 초안산로1길 18,2002
서울특별시,노원구,월계동,월계청백1단지,서울특별시 노원구 월계동 774 월계청백1단지,서울특별시 노원구 초안산로 89,1147
서울특별시,노원구,월계동,월계청백3단지,서울특별시 노원구 월계동 780 월계청백3단지,서울특별시 노원구 월계로45가길 89,458
서울특별시,노원구,월계동,월계청백4단지,서울특별시 노원구 월계동 781 월계청백4단지,서울특별시 노원구 월계로45가길 94,520
서울특별시,노원구,월계동,월계초안산쌍용,서울특별시 노원구 월계동 945 월계초안산쌍용,서울특별시 노원구 덕릉로60길 222,225
서울특별시,노원구,월계동,월계풍림아이원,서울특별시 노원구 월계동 944 월계풍림아이원,서울특별시 노원구 화랑로47길 38,484
서울특별시,노원구,월계동,월계한일1차,서울특별시 노원구 월계동 926 월계한일1차,서울특별시 노원구 석계로15길 25,190
서울특별시,노원구,월계동,월계흥화브라운빌,서울특별시 노원구 월계동 939 월계흥화브라운빌,서울특별시 노원구 우이천로2나길 14,233
서울특별시,노원구,월계동,장은하이빌아파트,서울특별시 노원구 월계동 931- 장은하이빌아파트,,105
서울특별시,노원구,공릉동,공릉1단지,서울특별시 노원구 공릉동 708 공릉1단지,서울특별시 노원구 동일로 1127,1395
서울특별시,노원구,공릉동,공릉1동삼익,서울특별시 노원구 공릉동 690-2 공릉1동삼익,서울특별시 노원구 섬밭로 17,158
서울특별시,노원구,공릉동,공릉2-6,서울특별시 노원구 공릉동 110 공릉2-6,서울특별시 노원구 화랑로51길 81,691
서울특별시,노원구,공릉동,공릉2단지라이프,"서울특별시 노원구 공릉동 708,서울특별시 노원구 공릉동 707 공릉2단지라이프","서울특별시 노원구 동일로198가길 149,서울특별시 노원구 섬밭로 156",660
서울특별시,노원구,공릉동,공릉2차신도브래뉴아파트,서울특별시 노원구 공릉동 749 공릉2차신도브래뉴아파트,서울특별시 노원구 동일로193길 7,138
서울특별시,노원구,공릉동,공릉3단지라이프,서울특별시 노원구 공릉동 715 공릉3단지라이프,서울특별시 노원구 섬밭로 123,840
서울특별시,노원구,공릉동,공릉건영장미,서울특별시 노원구 공릉동 744 공릉건영장미,서울특별시 노원구 공릉로51길 14-1,215
서울특별시,노원구,공릉동,공릉대동1차,서울특별시 노원구 공릉동 604-11 공릉대동1차,서울특별시 노원구 동일로175길 38,152
서울특별시,노원구,공릉동,공릉대동2차,서울특별시 노원구 공릉동 380-1 공릉대동2차,서울특별시 노원구 동일로195길 39,190
서울특별시,노원구,공릉동,공릉대아2차,서울특별시 노원구 공릉동 492-1 공릉대아2차,서울특별시 노원구 동일로183길 34,174
서울특별시,노원구,공릉동,공릉대주파크빌,서울특별시 노원구 공릉동 751 공릉대주파크빌,서울특별시 노원구 섬밭로 52,191
서울특별시,노원구,공릉동,공릉동부,서울특별시 노원구 공릉동 705 공릉동부,서울특별시 노원구 공릉로 206,295
서울특별시,노원구,공릉동,공릉동신,서울특별시 노원구 공릉동 745 공릉동신,서울특별시 노원구 공릉로 213,452
서울특별시,노원구,공릉동,공릉두산힐스빌,서울특별시 노원구 공릉동 747 공릉두산힐스빌,서울특별시 노원구 공릉로 126,579
서울특별시,노원구,공릉동,공릉비선,서울특별시 노원구 공릉동 109 공릉비선,서울특별시 노원구 화랑로51길 78,700
서울특별시,노원구,공릉동,공릉삼익2차,"서울특별시 노원구 공릉동 754,서울특별시 노원구 공릉동 754 공릉삼익2차",서울특별시 노원구 공릉로34길 118,237
서울특별시,노원구,공릉동,공릉삼익4단지,서울특별시 노원구 공릉동 714 공릉삼익4단지,서울특별시 노원구 동일로198가길 13,525
서울특별시,노원구,공릉동,공릉신도1차,서울특별시 노원구 공릉동 748 공릉신도1차,서울특별시 노원구 동일로191가길 59,342
서울특별시,노원구,공릉동,공릉신성미소지움,서울특별시 노원구 공릉동 756 공릉신성미소지움,서울특별시 노원구 공릉로42길 13-14,198
서울특별시,노원구,공릉동,공릉신원,서울특별시 노원구 공릉동 370-4 공릉신원,서울특별시 노원구 동일로192나길 26,153
서울특별시,노원구,공릉동,공릉우방4단지,서울특별시 노원구 공릉동 108 공릉우방4단지,서울특별시 노원구 노원로 58,494
서울특별시,노원구,공릉동,공릉우성,서울특별시 노원구 공릉동 738 공릉우성,서울특별시 노원구 동일로198길 24,363
서울특별시,노원구,공릉동,공릉청솔9단지,서울특별시 노원구 공릉동 90 공릉청솔9단지,서울특별시 노원구 노원로1길 21,297
서울특별시,노원구,공릉동,공릉태강,서울특별시 노원구 공릉동 81 공릉태강,서울특별시 노원구 공릉로34길 62,1676
서울특별시,노원구,공릉동,공릉태릉우성,서울특별시 노원구 공릉동 254 공릉태릉우성,서울특별시 노원구 노원로 29,432
서울특별시,노원구,공릉동,공릉풍림아이원,"서울특별시 노원구 공릉동 725,서울특별시 노원구 공릉동 727 공릉풍림아이원","서울특별시 노원구 섬밭로 139,서울특별시 노원구 섬밭로 134",1601
서울특별시,노원구,공릉동,공릉한보아파트,서울특별시 노원구 공릉동 743 공릉한보아파트,서울특별시 노원구 공릉로46길 19,561
서울특별시,노원구,공릉동,공릉해링턴플레이스(구.효성화운트빌),서울특별시 노원구 공릉동 106 공릉해링턴플레이스(구.효성화운트빌),서울특별시 노원구 노원로 62,564
서울특별시,노원구,공릉동,공릉현대,서울특별시 노원구 공릉동 590-1 공릉현대,서울특별시 노원구 동일로176길 39-12,145
서울특별시,노원구,공릉동,공릉현대성우,서울특별시 노원구 공릉동 741 공릉현대성우,서울특별시 노원구 공릉로27길 110,181
서울특별시,노원구,공릉동,공릉화랑타운,서울특별시 노원구 공릉동 111 공릉화랑타운,서울특별시 노원구 화랑로51길 17,436
서울특별시,노원구,공릉동,노원프레미어스엠코,서울특별시 노원구 공릉동 670-20 노원프레미어스엠코,서울특별시 노원구 동일로 986,234
서울특별시,노원구,공릉동,삼익포레스트아파트,서울특별시 노원구 공릉동 737 삼익포레스트아파트,서울특별시 노원구 공릉로46길 32,845
서울특별시,노원구,공릉동,청년주택 와이엔타워,서울특별시 노원구 공릉동 617-3 청년주택 와이엔타워,서울특별시 노원구 동일로 1000,270
서울특별시,노원구,공릉동,청솔아파트8,서울특별시 노원구 공릉동 91 청솔아파트8,서울특별시 노원구 노원로1가길 10,278
서울특별시,노원구,공릉동,태릉해링턴플레이스,서울특별시 노원구 공릉동 758 태릉해링턴플레이스,서울특별시 노원구 공릉로34길 86,1308
서울특별시,노원구,공릉동,한일휴니스빌,서울특별시 노원구 공릉동 683-14 한일휴니스빌,서울특별시 노원구 화랑로 421,164
서울특별시,노원구,공릉동,화랑해링턴플레이스,서울특별시 노원구 공릉동 746 화랑해링턴플레이스,서울특별시 노원구 공릉로34길 45,196
서울특별시,노원구,공릉동,효성아파트,서울특별시 노원구 공릉동 742 효성아파트,서울특별시 노원구 화랑로 556,340
서울특별시,노원구,하계동,중계주공9단지,서울특별시 노원구 하계동 256 중계주공9단지,"서울특별시 노원구 노원로16길 15,서울특별시 노원구 노원로16길 60",2694
서울특별시,노원구,하계동,중계한신코아,서울특별시 노원구 하계동 285 중계한신코아,서울특별시 노원구 노원로15길 51-10,160
서울특별시,노원구,하계동,하계 6단지 장미아파트,서울특별시 노원구 하계동 273 하계 6단지 장미아파트,서울특별시 노원구 섬밭로 196,1880
서울특별시,노원구,하계동,하계1차청구아파트,서울특별시 노원구 하계동 251 하계1차청구아파트,서울특별시 노원구 한글비석로 91,700
서울특별시,노원구,하계동,하계2차현대아파트,서울특별시 노원구 하계동 288 하계2차현대아파트,서울특별시 노원구 노원로18길 19,730
서울특별시,노원구,하계동,하계극동건영벽산,"서울특별시 노원구 하계동 271-3,서울특별시 노원구 하계동 271-3 하계극동건영벽산",서울특별시 노원구 섬밭로 229,1980
서울특별시,노원구,하계동,하계미성,서울특별시 노원구 하계동 280 하계미성,서울특별시 노원구 공릉로59길 28,685
서울특별시,노원구,하계동,하계삼익선경,서울특별시 노원구 하계동 255-1 하계삼익선경,서울특별시 노원구 노원로 214,396
서울특별시,노원구,하계동,하계시영5단지,서울특별시 노원구 하계동 272 하계시영5단지,서울특별시 노원구 한글비석로 24,640
서울특별시,노원구,하계동,하계우방,서울특별시 노원구 하계동 353 하계우방,서울특별시 노원구 공릉로58길 176,288
서울특별시,노원구,하계동,하계청구,서울특별시 노원구 하계동 284 하계청구,서울특별시 노원구 공릉로 351,660
서울특별시,노원구,하계동,하계청솔,서울특별시 노원구 하계동 274 하계청솔,서울특별시 노원구 공릉로59길 25,1192
서울특별시,노원구,하계동,하계학여울청구,서울특별시 노원구 하계동 354 하계학여울청구,서울특별시 노원구 동일로207길 186,1476
서울특별시,노원구,하계동,하계학여울청구A,서울특별시 노원구 하계동 355 하계학여울청구A,서울특별시 노원구 동일로207길 186,486
서울특별시,노원구,하계동,하계학여울청구B,서울특별시 노원구 하계동 356 하계학여울청구B,서울특별시 노원구 한글비석로 6,378
서울특별시,노원구,하계동,하계한신,서울특별시 노원구 하계동 284 하계한신,서울특별시 노원구 공릉로 351,1200
서울특별시,노원구,하계동,하계한신동성,서울특별시 노원구 하계동 256-5 하계한신동성,서울특별시 노원구 한글비석로 151,498
서울특별시,노원구,하계동,하계현대우성,서울특별시 노원구 하계동 270 하계현대우성,서울특별시 노원구 섬밭로 232,1320
서울특별시,노원구,상계동,노원 센트럴푸르지오,서울특별시 노원구 상계동 85-33 노원 센트럴푸르지오,서울특별시 노원구 수락산로 12,810
서울특별시,노원구,상계동,노원롯데캐슬시그니처1단지,서울특별시 노원구 상계동 95-3 노원롯데캐슬시그니처1단지,서울특별시 노원구 덕릉로 753,553
서울특별시,노원구,상계동,노원롯데캐슬시그니처2단지,서울특별시 노원구 상계동 95-3 노원롯데캐슬시그니처2단지,서울특별시 노원구 덕릉로 753,610
서울특별시,노원구,상계동,노원아이파크,서울특별시 노원구 상계동 1318- 노원아이파크,,124
서울특별시,노원구,상계동,노원우성,서울특별시 노원구 상계동 1251 노원우성,서울특별시 노원구 상계로7길 18,137
서울특별시,노원구,상계동,노원현대아파트,"서울특별시 노원구 상계동 359,서울특별시 노원구 상계동 359-1 노원현대아파트","서울특별시 노원구 상계로3길 50,서울특별시 노원구 상계로3길 53",259
서울특별시,노원구,상계동,대망드림힐,서울특별시 노원구 상계동 1304 대망드림힐,서울특별시 노원구 동일로242라길 27,165
서울특별시,노원구,상계동,두산아파트,서울특별시 노원구 상계동 1110 두산아파트,서울특별시 노원구 동일로241길 53,763
서울특별시,노원구,상계동,불암산센트럴아파트,서울특별시 노원구 상계동 1320 불암산센트럴아파트,서울특별시 노원구 덕릉로127길 25,240
서울특별시,노원구,상계동,비콘드림힐,서울특별시 노원구 상계동 1310 비콘드림힐,서울특별시 노원구 상계로1길 82-14,114
서울특별시,노원구,상계동,비콘드림힐3차아파트,서울특별시 노원구 상계동 1310- 비콘드림힐3차아파트,,114
서울특별시,노원구,상계동,상계 대창센시티,서울특별시 노원구 상계동 1302 상계 대창센시티,서울특별시 노원구 수락산로 246,117
서울특별시,노원구,상계동,상계1차중앙하이츠,서울특별시 노원구 상계동 1279 상계1차중앙하이츠,서울특별시 노원구 노원로28길 15,437
서울특별시,노원구,상계동,상계3차현대아파트,서울특별시 노원구 상계동 1063 상계3차현대아파트,서울특별시 노원구 수락산로 234,494
서울특별시,노원구,상계동,상계극동늘푸른,서울특별시 노원구 상계동 1128 상계극동늘푸른,서울특별시 노원구 동일로246길 39,299
서울특별시,노원구,상계동,상계금호타운,서울특별시 노원구 상계동 1270 상계금호타운,서울특별시 노원구 한글비석로46나길 10,230
서울특별시,노원구,상계동,상계대동아파트,서울특별시 노원구 상계동 1284 상계대동아파트,서울특별시 노원구 상계로26길 20,358
서울특별시,노원구,상계동,상계대림e-편한세상,서울특별시 노원구 상계동 1301 상계대림e-편한세상,서울특별시 노원구 동일로239길 68,230
서울특별시,노원구,상계동,상계동아불암,서울특별시 노원구 상계동 1285 상계동아불암,서울특별시 노원구 덕릉로 780,673
서울특별시,노원구,상계동,상계동아불암임대,서울특별시 노원구 상계동 1286 상계동아불암임대,서울특별시 노원구 덕릉로112길 13,434
서울특별시,노원구,상계동,상계동양메이저,서울특별시 노원구 상계동 1305 상계동양메이저,서울특별시 노원구 상계로5길 12,448
서울특별시,노원구,상계동,상계마들대림,서울특별시 노원구 상계동 695 상계마들대림,서울특별시 노원구 동일로221길 22,538
서울특별시,노원구,상계동,상계미도,서울특별시 노원구 상계동 766-1 상계미도,서울특별시 노원구 덕릉로 459-18,600
서울특별시,노원구,상계동,상계벽산,서울특별시 노원구 상계동 173-1 상계벽산,서울특별시 노원구 한글비석로 396,1590
